player_name,type,matches,events
Kohlschreiber,ErrorEvent,3,60
Kohlschreiber,DoubleEvent,3,5
Kohlschreiber,AceEvent,3,27
Cilic,WinEvent,3,117
Cilic,ErrorEvent,3,122
Cilic,DoubleEvent,3,10
Cilic,AceEvent,3,31
Kavcic,WinEvent,3,83
Kavcic,ErrorEvent,3,72
Kavcic,DoubleEvent,3,13
Kavcic,AceEvent,3,27
Dodig,WinEvent,3,122
Dodig,ErrorEvent,3,109
Dodig,DoubleEvent,3,9
Dodig,AceEvent,3,56
Potro,WinEvent,3,110
Potro,ErrorEvent,3,61
Potro,DoubleEvent,3,5
Potro,AceEvent,3,42
Berankis,WinEvent,3,79
Berankis,ErrorEvent,3,68
Berankis,DoubleEvent,3,6
Berankis,AceEvent,3,17
Melzer,WinEvent,3,52
Melzer,ErrorEvent,3,36
Melzer,DoubleEvent,3,8
Melzer,AceEvent,3,29
Baghdatis,WinEvent,3,102
Baghdatis,ErrorEvent,3,154
Baghdatis,DoubleEvent,3,6
Baghdatis,AceEvent,3,31
Querrey,WinEvent,3,116
Querrey,ErrorEvent,3,90
Querrey,DoubleEvent,3,6
Querrey,AceEvent,3,43
Stepanek,WinEvent,3,60
Stepanek,ErrorEvent,3,60
Stepanek,DoubleEvent,3,14
Stepanek,AceEvent,3,20
Verdasco,WinEvent,3,128
Verdasco,ErrorEvent,3,130
Verdasco,DoubleEvent,3,16
Verdasco,AceEvent,3,12
Donskoy,WinEvent,3,45
Donskoy,ErrorEvent,3,41
Donskoy,DoubleEvent,3,5
Donskoy,AceEvent,3,37
Benneteau,WinEvent,3,115
Benneteau,ErrorEvent,3,100
Benneteau,DoubleEvent,3,10
Benneteau,AceEvent,3,27
Janowicz,WinEvent,3,149
Janowicz,ErrorEvent,3,171
Janowicz,DoubleEvent,3,18
Janowicz,AceEvent,3,38
Lu,WinEvent,2,55
Lu,ErrorEvent,2,50
Lu,DoubleEvent,2,6
Lu,AceEvent,2,20
Ram,WinEvent,2,27
Ram,ErrorEvent,2,28
Ram,DoubleEvent,2,2
Ram,AceEvent,2,12
Nieminen,WinEvent,2,75
Nieminen,ErrorEvent,2,72
Nieminen,DoubleEvent,2,7
Nieminen,AceEvent,2,28
Duckworth,WinEvent,2,137
Duckworth,ErrorEvent,2,149
Duckworth,DoubleEvent,2,10
Duckworth,AceEvent,2,53
Granollers,WinEvent,2,23
Granollers,ErrorEvent,2,22
Granollers,DoubleEvent,2,7
Granollers,AceEvent,2,10
Mayer,WinEvent,2,23
Mayer,ErrorEvent,2,25
Mayer,DoubleEvent,2,5
Mayer,AceEvent,2,13
Rosol,WinEvent,2,22
Rosol,ErrorEvent,2,8
Rosol,DoubleEvent,2,8
Rosol,AceEvent,2,22
Brands,WinEvent,2,87
Brands,ErrorEvent,2,43
Brands,DoubleEvent,2,6
Brands,AceEvent,2,37
Levine,WinEvent,2,44
Levine,ErrorEvent,2,74
Levine,DoubleEvent,2,12
Levine,AceEvent,2,12
Sousa,WinEvent,2,21
Sousa,ErrorEvent,2,37
Sousa,DoubleEvent,2,5
Sousa,AceEvent,2,7
Becker,WinEvent,2,49
Becker,ErrorEvent,2,30
Becker,DoubleEvent,2,10
Becker,AceEvent,2,26
Weintraub,WinEvent,2,43
Weintraub,ErrorEvent,2,42
Weintraub,DoubleEvent,2,5
Weintraub,AceEvent,2,20
Soeda,WinEvent,2,58
Soeda,ErrorEvent,2,62
Soeda,DoubleEvent,2,6
Soeda,AceEvent,2,11
Davydenko,WinEvent,2,21
Davydenko,ErrorEvent,2,42
Davydenko,DoubleEvent,2,6
Davydenko,AceEvent,2,13
Falla,WinEvent,2,31
Falla,ErrorEvent,2,38
Falla,DoubleEvent,2,3
Falla,AceEvent,2,13
Istomin,WinEvent,2,19
Istomin,ErrorEvent,2,2
Istomin,DoubleEvent,2,2
Istomin,AceEvent,2,19
Berlocq,WinEvent,2,34
Berlocq,ErrorEvent,2,49
Berlocq,DoubleEvent,2,15
Berlocq,AceEvent,2,13
Rufin,WinEvent,2,24
Rufin,ErrorEvent,2,42
Rufin,DoubleEvent,2,11
Rufin,AceEvent,2,11
Smyczek,WinEvent,2,43
Smyczek,ErrorEvent,2,79
Smyczek,DoubleEvent,2,5
Smyczek,AceEvent,2,8
Roger-Vasselin,WinEvent,2,77
Roger-Vasselin,ErrorEvent,2,67
Roger-Vasselin,DoubleEvent,2,17
Roger-Vasselin,AceEvent,2,28
Bautista-Agut,WinEvent,2,5
Bautista-Agut,ErrorEvent,2,10
Bautista-Agut,DoubleEvent,2,10
Bautista-Agut,AceEvent,2,5
Lopez,WinEvent,2,56
Lopez,ErrorEvent,2,38
Lopez,DoubleEvent,2,8
Lopez,AceEvent,2,40
Kamke,WinEvent,2,13
Kamke,ErrorEvent,2,26
Kamke,DoubleEvent,2,4
Kamke,AceEvent,2,2
Ito,WinEvent,2,62
Ito,ErrorEvent,2,155
Ito,DoubleEvent,2,10
Ito,AceEvent,2,5
Baker,WinEvent,2,32
Baker,ErrorEvent,2,20
Baker,DoubleEvent,2,4
Baker,AceEvent,2,18
Youzhny,WinEvent,1,4
Youzhny,ErrorEvent,1,4
Youzhny,DoubleEvent,1,4
Youzhny,AceEvent,1,4
Devvarman,WinEvent,2,37
Devvarman,ErrorEvent,2,21
Devvarman,DoubleEvent,2,4
Devvarman,AceEvent,2,13
Kuznetsov,WinEvent,2,63
Kuznetsov,ErrorEvent,2,82
Kuznetsov,DoubleEvent,2,11
Kuznetsov,AceEvent,2,11
Harrison,WinEvent,2,46
Harrison,ErrorEvent,2,74
Harrison,DoubleEvent,2,5
Harrison,AceEvent,2,16
Lacko,WinEvent,2,69
Lacko,ErrorEvent,2,65
Lacko,DoubleEvent,2,5
Lacko,AceEvent,2,24
Malisse,WinEvent,2,20
Malisse,ErrorEvent,2,45
Malisse,DoubleEvent,2,5
Malisse,AceEvent,2,9
Gimeno-Traver,WinEvent,2,31
Gimeno-Traver,ErrorEvent,2,40
Gimeno-Traver,DoubleEvent,2,14
Gimeno-Traver,AceEvent,2,19
Mitchell,WinEvent,1,56
Mitchell,ErrorEvent,1,71
Mitchell,DoubleEvent,1,9
Mitchell,AceEvent,1,14
Mayer,WinEvent,1,18
Mayer,ErrorEvent,1,22
Mayer,DoubleEvent,1,2
Mayer,AceEvent,1,4
Pella,WinEvent,1,6
Pella,ErrorEvent,1,2
Pella,DoubleEvent,1,2
Pella,AceEvent,1,6
Robredo,WinEvent,1,14
Robredo,ErrorEvent,1,3
Robredo,DoubleEvent,1,3
Robredo,AceEvent,1,14
Menendez-Maceiras,WinEvent,1,12
Menendez-Maceiras,ErrorEvent,1,4
Menendez-Maceiras,DoubleEvent,1,4
Menendez-Maceiras,AceEvent,1,12
Mannarino,WinEvent,1,20
Mannarino,ErrorEvent,1,35
Mannarino,DoubleEvent,1,5
Mannarino,AceEvent,1,4
Klizan,WinEvent,1,13
Klizan,ErrorEvent,1,1
Klizan,DoubleEvent,1,1
Klizan,AceEvent,1,13
Matosevic,WinEvent,1,19
Matosevic,ErrorEvent,1,40
Matosevic,DoubleEvent,1,8
Matosevic,AceEvent,1,2
Dolgopolov,WinEvent,1,46
Dolgopolov,ErrorEvent,1,55
Dolgopolov,DoubleEvent,1,5
Dolgopolov,AceEvent,1,7
Wu,WinEvent,1,35
Wu,ErrorEvent,1,53
Wu,DoubleEvent,1,6
Wu,AceEvent,1,4
Baker,WinEvent,1,8
Baker,ErrorEvent,1,1
Baker,DoubleEvent,1,1
Baker,AceEvent,1,8
Volandri,WinEvent,1,21
Volandri,ErrorEvent,1,53
Volandri,DoubleEvent,1,1
Volandri,AceEvent,1,1
Llodra,WinEvent,1,20
Llodra,ErrorEvent,1,28
Llodra,DoubleEvent,1,3
Llodra,AceEvent,1,5
Bedene,WinEvent,1,11
Bedene,ErrorEvent,1,6
Bedene,DoubleEvent,1,6
Bedene,AceEvent,1,11
Hajek,WinEvent,1,24
Hajek,ErrorEvent,1,40
Hajek,DoubleEvent,1,1
Hajek,AceEvent,1,3
Saville,WinEvent,1,41
Saville,ErrorEvent,1,54
Saville,DoubleEvent,1,7
Saville,AceEvent,1,8
Sijsling,WinEvent,1,7
Sijsling,ErrorEvent,1,0
Sijsling,DoubleEvent,1,0
Sijsling,AceEvent,1,7
Haase,WinEvent,1,18
Haase,ErrorEvent,1,35
Haase,DoubleEvent,1,1
Haase,AceEvent,1,2
Zeballos,WinEvent,1,6
Zeballos,ErrorEvent,1,2
Zeballos,DoubleEvent,1,2
Zeballos,AceEvent,1,6
Bellucci,WinEvent,1,4
Bellucci,ErrorEvent,1,8
Bellucci,DoubleEvent,1,8
Bellucci,AceEvent,1,4
Smith,WinEvent,1,2
Smith,ErrorEvent,1,1
Smith,DoubleEvent,1,1
Smith,AceEvent,1,2
Paire,WinEvent,1,21
Paire,ErrorEvent,1,27
Paire,DoubleEvent,1,8
Paire,AceEvent,1,8
Haas,WinEvent,1,64
Haas,ErrorEvent,1,83
Haas,DoubleEvent,1,8
Haas,AceEvent,1,17
Sela,WinEvent,1,1
Sela,ErrorEvent,1,2
Sela,DoubleEvent,1,2
Sela,AceEvent,1,1
Montanes,WinEvent,1,23
Montanes,ErrorEvent,1,31
Montanes,DoubleEvent,1,5
Montanes,AceEvent,1,6
Darcis,WinEvent,1,20
Darcis,ErrorEvent,1,25
Darcis,DoubleEvent,1,4
Darcis,AceEvent,1,0
Ramirez-Hidalgo,WinEvent,1,9
Ramirez-Hidalgo,ErrorEvent,1,3
Ramirez-Hidalgo,DoubleEvent,1,3
Ramirez-Hidalgo,AceEvent,1,9
Williams,WinEvent,1,15
Williams,ErrorEvent,1,8
Williams,DoubleEvent,1,8
Williams,AceEvent,1,15
Zemlja,WinEvent,1,7
Zemlja,ErrorEvent,1,4
Zemlja,DoubleEvent,1,4
Zemlja,AceEvent,1,7
Garcia-Lopez,WinEvent,1,12
Garcia-Lopez,ErrorEvent,1,4
Garcia-Lopez,DoubleEvent,1,4
Garcia-Lopez,AceEvent,1,12
Ouanna,WinEvent,1,13
Ouanna,ErrorEvent,1,8
Ouanna,DoubleEvent,1,8
Ouanna,AceEvent,1,13
Stakhovsky,WinEvent,1,6
Stakhovsky,ErrorEvent,1,2
Stakhovsky,DoubleEvent,1,2
Stakhovsky,AceEvent,1,6
Cipolla,WinEvent,1,1
Cipolla,ErrorEvent,1,6
Cipolla,DoubleEvent,1,6
Cipolla,AceEvent,1,1
Ramos,WinEvent,1,52
Ramos,ErrorEvent,1,78
Ramos,DoubleEvent,1,9
Ramos,AceEvent,1,5
Johnson,WinEvent,1,59
Johnson,ErrorEvent,1,61
Johnson,DoubleEvent,1,8
Johnson,AceEvent,1,21
Nava,WinEvent,1,31
Nava,ErrorEvent,1,39
Nava,DoubleEvent,1,6
Nava,AceEvent,1,5
Phau,WinEvent,1,2
Phau,ErrorEvent,1,2
Phau,DoubleEvent,1,2
Phau,AceEvent,1,2
Muller,WinEvent,1,10
Muller,ErrorEvent,1,7
Muller,DoubleEvent,1,7
Muller,AceEvent,1,10
Mathieu,WinEvent,1,27
Mathieu,ErrorEvent,1,32
Mathieu,DoubleEvent,1,4
Mathieu,AceEvent,1,5
Karlovic,WinEvent,1,16
Karlovic,ErrorEvent,1,4
Karlovic,DoubleEvent,1,4
Karlovic,AceEvent,1,16
Lorenzi,WinEvent,1,38
Lorenzi,ErrorEvent,1,38
Lorenzi,DoubleEvent,1,3
Lorenzi,AceEvent,1,5
Millman,WinEvent,1,38
Millman,ErrorEvent,1,80
Millman,DoubleEvent,1,10
Millman,AceEvent,1,17
Ungur,WinEvent,1,3
Ungur,ErrorEvent,1,5
Ungur,DoubleEvent,1,5
Ungur,AceEvent,1,3
Bolelli,WinEvent,1,23
Bolelli,ErrorEvent,1,44
Bolelli,DoubleEvent,1,3
Bolelli,AceEvent,1,3
Giraldo,WinEvent,1,42
Giraldo,ErrorEvent,1,55
Giraldo,DoubleEvent,1,3
Giraldo,AceEvent,1,3
Troicki,WinEvent,1,16
Troicki,ErrorEvent,1,4
Troicki,DoubleEvent,1,4
Troicki,AceEvent,1,16
Monaco,WinEvent,1,9
Monaco,ErrorEvent,1,46
Monaco,DoubleEvent,1,3
Monaco,AceEvent,1,1
Fognini,WinEvent,1,6
Fognini,ErrorEvent,1,5
Fognini,DoubleEvent,1,5
Fognini,AceEvent,1,6
Bemelmans,WinEvent,1,14
Bemelmans,ErrorEvent,1,5
Bemelmans,DoubleEvent,1,5
Bemelmans,AceEvent,1,14
Hanescu,WinEvent,1,29
Hanescu,ErrorEvent,1,38
Hanescu,DoubleEvent,1,3
Hanescu,AceEvent,1,6
Dimitrov,WinEvent,1,5
Dimitrov,ErrorEvent,1,1
Dimitrov,DoubleEvent,1,1
Dimitrov,AceEvent,1,5
Andujar,WinEvent,1,1
Andujar,ErrorEvent,1,5
Andujar,DoubleEvent,1,5
Andujar,AceEvent,1,1
Hewitt,WinEvent,1,40
Hewitt,ErrorEvent,1,48
Hewitt,DoubleEvent,1,3
Hewitt,AceEvent,1,5
Rochus,WinEvent,1,23
Rochus,ErrorEvent,1,31
Rochus,DoubleEvent,1,2
Rochus,AceEvent,1,0
Goffin,WinEvent,1,28
Goffin,ErrorEvent,1,54
Goffin,DoubleEvent,1,12
Goffin,AceEvent,1,6
Kukushkin,WinEvent,1,1
Kukushkin,ErrorEvent,1,4
Kukushkin,DoubleEvent,1,4
Kukushkin,AceEvent,1,1
Brugues-Davi,WinEvent,1,3
Brugues-Davi,ErrorEvent,1,2
Brugues-Davi,DoubleEvent,1,2
Brugues-Davi,AceEvent,1,3
Bogomolov,WinEvent,1,3
Bogomolov,ErrorEvent,1,3
Bogomolov,DoubleEvent,1,3
Bogomolov,AceEvent,1,3
Stebe,WinEvent,1,0
Stebe,ErrorEvent,1,2
Stebe,DoubleEvent,1,2
Stebe,AceEvent,1,0
Authom,WinEvent,1,4
Authom,ErrorEvent,1,6
Authom,DoubleEvent,1,6
Authom,AceEvent,1,4
Kubot,WinEvent,1,4
Kubot,ErrorEvent,1,4
Kubot,DoubleEvent,1,4
Kubot,AceEvent,1,4
Russell,WinEvent,1,16
Russell,ErrorEvent,1,42
Russell,DoubleEvent,1,2
Russell,AceEvent,1,1
Reister,WinEvent,1,2
Reister,ErrorEvent,1,4
Reister,DoubleEvent,1,4
Reister,AceEvent,1,2
