player_name,type,matches,events
Arthurs,WinEvent,2,164
Arthurs,ErrorEvent,2,137
Arthurs,DoubleEvent,2,19
Arthurs,AceEvent,2,62
Calleri,WinEvent,2,124
Calleri,ErrorEvent,2,120
Calleri,DoubleEvent,2,14
Calleri,AceEvent,2,29
Mayer,WinEvent,2,54
Mayer,ErrorEvent,2,57
Mayer,DoubleEvent,2,3
Mayer,AceEvent,2,7
Vacek,WinEvent,2,78
Vacek,ErrorEvent,2,104
Vacek,DoubleEvent,2,4
Vacek,AceEvent,2,11
Sanchez-Munoz,WinEvent,2,74
Sanchez-Munoz,ErrorEvent,2,55
Sanchez-Munoz,DoubleEvent,2,4
Sanchez-Munoz,AceEvent,2,4
Martin,WinEvent,2,66
Martin,ErrorEvent,2,52
Martin,DoubleEvent,2,11
Martin,AceEvent,2,6
Weiner,WinEvent,2,119
Weiner,ErrorEvent,2,59
Weiner,DoubleEvent,2,14
Weiner,AceEvent,2,53
Volandri,WinEvent,2,72
Volandri,ErrorEvent,2,90
Volandri,DoubleEvent,2,10
Volandri,AceEvent,2,6
Kucera,WinEvent,2,41
Kucera,ErrorEvent,2,73
Kucera,DoubleEvent,2,20
Kucera,AceEvent,2,12
Blanco,WinEvent,2,35
Blanco,ErrorEvent,2,35
Blanco,DoubleEvent,2,6
Blanco,AceEvent,2,5
Davydenko,WinEvent,2,82
Davydenko,ErrorEvent,2,108
Davydenko,DoubleEvent,2,8
Davydenko,AceEvent,2,14
Ulihrach,WinEvent,2,59
Ulihrach,ErrorEvent,2,70
Ulihrach,DoubleEvent,2,10
Ulihrach,AceEvent,2,5
Guccione,WinEvent,2,61
Guccione,ErrorEvent,2,54
Guccione,DoubleEvent,2,7
Guccione,AceEvent,2,22
Chela,WinEvent,2,68
Chela,ErrorEvent,2,34
Chela,DoubleEvent,2,6
Chela,AceEvent,2,5
Golmard,WinEvent,2,37
Golmard,ErrorEvent,2,34
Golmard,DoubleEvent,2,8
Golmard,AceEvent,2,11
Lapentti,WinEvent,2,52
Lapentti,ErrorEvent,2,49
Lapentti,DoubleEvent,2,4
Lapentti,AceEvent,2,13
Ljubicic,WinEvent,2,100
Ljubicic,ErrorEvent,2,114
Ljubicic,DoubleEvent,2,6
Ljubicic,AceEvent,2,22
Gaudio,WinEvent,2,36
Gaudio,ErrorEvent,2,59
Gaudio,DoubleEvent,2,14
Gaudio,AceEvent,2,4
Ferrer,WinEvent,2,57
Ferrer,ErrorEvent,2,105
Ferrer,DoubleEvent,2,14
Ferrer,AceEvent,2,4
Karlovic,WinEvent,2,122
Karlovic,ErrorEvent,2,68
Karlovic,DoubleEvent,2,13
Karlovic,AceEvent,2,54
Nieminen,WinEvent,2,61
Nieminen,ErrorEvent,2,79
Nieminen,DoubleEvent,2,7
Nieminen,AceEvent,2,5
Berdych,WinEvent,2,76
Berdych,ErrorEvent,2,79
Berdych,DoubleEvent,2,12
Berdych,AceEvent,2,30
Soderling,WinEvent,2,90
Soderling,ErrorEvent,2,99
Soderling,DoubleEvent,2,9
Soderling,AceEvent,2,19
Beck,WinEvent,2,72
Beck,ErrorEvent,2,107
Beck,DoubleEvent,2,13
Beck,AceEvent,2,24
Gambill,WinEvent,2,60
Gambill,ErrorEvent,2,36
Gambill,DoubleEvent,2,2
Gambill,AceEvent,2,26
Verkerk,WinEvent,1,47
Verkerk,ErrorEvent,1,51
Verkerk,DoubleEvent,1,9
Verkerk,AceEvent,1,25
Kiefer,WinEvent,1,30
Kiefer,ErrorEvent,1,48
Kiefer,DoubleEvent,1,11
Kiefer,AceEvent,1,10
Kutsenko,WinEvent,1,21
Kutsenko,ErrorEvent,1,38
Kutsenko,DoubleEvent,1,5
Kutsenko,AceEvent,1,2
Mantilla,WinEvent,1,21
Mantilla,ErrorEvent,1,39
Mantilla,DoubleEvent,1,8
Mantilla,AceEvent,1,7
Sluiter,WinEvent,1,49
Sluiter,ErrorEvent,1,49
Sluiter,DoubleEvent,1,6
Sluiter,AceEvent,1,8
Gasquet,WinEvent,1,32
Gasquet,ErrorEvent,1,34
Gasquet,DoubleEvent,1,3
Gasquet,AceEvent,1,9
Mello,WinEvent,1,13
Mello,ErrorEvent,1,34
Mello,DoubleEvent,1,3
Mello,AceEvent,1,4
Mutis,WinEvent,1,31
Mutis,ErrorEvent,1,49
Mutis,DoubleEvent,1,5
Mutis,AceEvent,1,5
Mirnyi,WinEvent,1,51
Mirnyi,ErrorEvent,1,25
Mirnyi,DoubleEvent,1,8
Mirnyi,AceEvent,1,16
Sanguinetti,WinEvent,1,46
Sanguinetti,ErrorEvent,1,58
Sanguinetti,DoubleEvent,1,4
Sanguinetti,AceEvent,1,6
Ramirez-Hidalgo,WinEvent,1,19
Ramirez-Hidalgo,ErrorEvent,1,47
Ramirez-Hidalgo,DoubleEvent,1,6
Ramirez-Hidalgo,AceEvent,1,4
Scheppingen,WinEvent,1,15
Scheppingen,ErrorEvent,1,27
Scheppingen,DoubleEvent,1,7
Scheppingen,AceEvent,1,1
Bjorkman,WinEvent,1,18
Bjorkman,ErrorEvent,1,33
Bjorkman,DoubleEvent,1,1
Bjorkman,AceEvent,1,1
Salzenstein,WinEvent,1,59
Salzenstein,ErrorEvent,1,28
Salzenstein,DoubleEvent,1,8
Salzenstein,AceEvent,1,16
Lopez,WinEvent,1,78
Lopez,ErrorEvent,1,83
Lopez,DoubleEvent,1,17
Lopez,AceEvent,1,27
Hanescu,WinEvent,1,27
Hanescu,ErrorEvent,1,37
Hanescu,DoubleEvent,1,5
Hanescu,AceEvent,1,5
Bogomolov,WinEvent,1,9
Bogomolov,ErrorEvent,1,22
Bogomolov,DoubleEvent,1,3
Bogomolov,AceEvent,1,0
Johansson,WinEvent,1,37
Johansson,ErrorEvent,1,26
Johansson,DoubleEvent,1,6
Johansson,AceEvent,1,12
Lisnard,WinEvent,1,24
Lisnard,ErrorEvent,1,24
Lisnard,DoubleEvent,1,6
Lisnard,AceEvent,1,3
Montanes,WinEvent,1,8
Montanes,ErrorEvent,1,32
Montanes,DoubleEvent,1,5
Montanes,AceEvent,1,0
Rochus,WinEvent,1,25
Rochus,ErrorEvent,1,28
Rochus,DoubleEvent,1,4
Rochus,AceEvent,1,5
Tabara,WinEvent,1,10
Tabara,ErrorEvent,1,34
Tabara,DoubleEvent,1,5
Tabara,AceEvent,1,4
Moodie,WinEvent,1,66
Moodie,ErrorEvent,1,59
Moodie,DoubleEvent,1,6
Moodie,AceEvent,1,15
Popp,WinEvent,1,29
Popp,ErrorEvent,1,16
Popp,DoubleEvent,1,4
Popp,AceEvent,1,12
Coria,WinEvent,1,20
Coria,ErrorEvent,1,36
Coria,DoubleEvent,1,1
Coria,AceEvent,1,6
Malisse,WinEvent,1,22
Malisse,ErrorEvent,1,43
Malisse,DoubleEvent,1,5
Malisse,AceEvent,1,1
Luczak,WinEvent,1,48
Luczak,ErrorEvent,1,39
Luczak,DoubleEvent,1,7
Luczak,AceEvent,1,5
Chaunac,WinEvent,1,18
Chaunac,ErrorEvent,1,56
Chaunac,DoubleEvent,1,6
Chaunac,AceEvent,1,1
Karanusic,WinEvent,1,55
Karanusic,ErrorEvent,1,25
Karanusic,DoubleEvent,1,3
Karanusic,AceEvent,1,10
Rochus,WinEvent,1,26
Rochus,ErrorEvent,1,32
Rochus,DoubleEvent,1,2
Rochus,AceEvent,1,2
Mamiit,WinEvent,1,11
Mamiit,ErrorEvent,1,23
Mamiit,DoubleEvent,1,3
Mamiit,AceEvent,1,3
Rusedski,WinEvent,1,37
Rusedski,ErrorEvent,1,29
Rusedski,DoubleEvent,1,5
Rusedski,AceEvent,1,8
Lottum,WinEvent,1,48
Lottum,ErrorEvent,1,64
Lottum,DoubleEvent,1,6
Lottum,AceEvent,1,5
Larkham,WinEvent,1,15
Larkham,ErrorEvent,1,25
Larkham,DoubleEvent,1,3
Larkham,AceEvent,1,2
Gonzalez,WinEvent,1,43
Gonzalez,ErrorEvent,1,42
Gonzalez,DoubleEvent,1,5
Gonzalez,AceEvent,1,10
Fish,WinEvent,1,44
Fish,ErrorEvent,1,20
Fish,DoubleEvent,1,5
Fish,AceEvent,1,12
Mahut,WinEvent,1,28
Mahut,ErrorEvent,1,51
Mahut,DoubleEvent,1,14
Mahut,AceEvent,1,10
Burgsmuller,WinEvent,1,35
Burgsmuller,ErrorEvent,1,29
Burgsmuller,DoubleEvent,1,10
Burgsmuller,AceEvent,1,10
Behrend,WinEvent,1,17
Behrend,ErrorEvent,1,45
Behrend,DoubleEvent,1,5
Behrend,AceEvent,1,2
Portas,WinEvent,1,29
Portas,ErrorEvent,1,40
Portas,DoubleEvent,1,8
Portas,AceEvent,1,6
Verdasco,WinEvent,1,14
Verdasco,ErrorEvent,1,21
Verdasco,DoubleEvent,1,3
Verdasco,AceEvent,1,0
Youzhny,WinEvent,1,20
Youzhny,ErrorEvent,1,40
Youzhny,DoubleEvent,1,5
Youzhny,AceEvent,1,3
Robredo,WinEvent,1,27
Robredo,ErrorEvent,1,52
Robredo,DoubleEvent,1,7
Robredo,AceEvent,1,6
Lee,WinEvent,1,21
Lee,ErrorEvent,1,36
Lee,DoubleEvent,1,3
Lee,AceEvent,1,2
Dupuis,WinEvent,1,67
Dupuis,ErrorEvent,1,56
Dupuis,DoubleEvent,1,8
Dupuis,AceEvent,1,26
Hernandez,WinEvent,1,18
Hernandez,ErrorEvent,1,47
Hernandez,DoubleEvent,1,5
Hernandez,AceEvent,1,1
Carlsen,WinEvent,1,25
Carlsen,ErrorEvent,1,48
Carlsen,DoubleEvent,1,5
Carlsen,AceEvent,1,6
Aynaoui,WinEvent,1,6
Aynaoui,ErrorEvent,1,16
Aynaoui,DoubleEvent,1,2
Aynaoui,AceEvent,1,3
Acasuso,WinEvent,1,23
Acasuso,ErrorEvent,1,36
Acasuso,DoubleEvent,1,5
Acasuso,AceEvent,1,7
Saretta,WinEvent,1,23
Saretta,ErrorEvent,1,55
Saretta,DoubleEvent,1,5
Saretta,AceEvent,1,7
Carraz,WinEvent,1,12
Carraz,ErrorEvent,1,13
Carraz,DoubleEvent,1,8
Carraz,AceEvent,1,2
Schuettler,WinEvent,1,47
Schuettler,ErrorEvent,1,45
Schuettler,DoubleEvent,1,4
Schuettler,AceEvent,1,12
Spadea,WinEvent,1,28
Spadea,ErrorEvent,1,39
Spadea,DoubleEvent,1,1
Spadea,AceEvent,1,10
Vahaly,WinEvent,1,25
Vahaly,ErrorEvent,1,31
Vahaly,DoubleEvent,1,9
Vahaly,AceEvent,1,1
Jones,WinEvent,1,34
Jones,ErrorEvent,1,20
Jones,DoubleEvent,1,4
Jones,AceEvent,1,5
Massu,WinEvent,1,35
Massu,ErrorEvent,1,75
Massu,DoubleEvent,1,10
Massu,AceEvent,1,5
Tursunov,WinEvent,1,45
Tursunov,ErrorEvent,1,50
Tursunov,DoubleEvent,1,7
Tursunov,AceEvent,1,7
Muller,WinEvent,1,23
Muller,ErrorEvent,1,45
Muller,DoubleEvent,1,8
Muller,AceEvent,1,4
Koubek,WinEvent,1,18
Koubek,ErrorEvent,1,44
Koubek,DoubleEvent,1,2
Koubek,AceEvent,1,3
Andreev,WinEvent,1,58
Andreev,ErrorEvent,1,74
Andreev,DoubleEvent,1,9
Andreev,AceEvent,1,6
Clement,WinEvent,1,36
Clement,ErrorEvent,1,61
Clement,DoubleEvent,1,5
Clement,AceEvent,1,8
Horna,WinEvent,1,38
Horna,ErrorEvent,1,36
Horna,DoubleEvent,1,4
Horna,AceEvent,1,12
Miranda,WinEvent,1,13
Miranda,ErrorEvent,1,21
Miranda,DoubleEvent,1,1
Miranda,AceEvent,1,2
Labadze,WinEvent,1,55
Labadze,ErrorEvent,1,58
Labadze,DoubleEvent,1,10
Labadze,AceEvent,1,2
