player_name,type,matches,events
Stepanek,DoubleEvent,3,15
Stepanek,AceEvent,3,22
Melzer,WinEvent,3,63
Melzer,ErrorEvent,3,56
Melzer,DoubleEvent,3,7
Melzer,AceEvent,3,5
Lisnard,WinEvent,3,123
Lisnard,ErrorEvent,3,147
Lisnard,DoubleEvent,3,28
Lisnard,AceEvent,3,11
Reynolds,WinEvent,3,91
Reynolds,ErrorEvent,3,121
Reynolds,DoubleEvent,3,16
Reynolds,AceEvent,3,34
Henman,WinEvent,3,98
Henman,ErrorEvent,3,88
Henman,DoubleEvent,3,11
Henman,AceEvent,3,16
Kim,WinEvent,3,126
Kim,ErrorEvent,3,132
Kim,DoubleEvent,3,11
Kim,AceEvent,3,32
Nieminen,WinEvent,3,66
Nieminen,ErrorEvent,3,65
Nieminen,DoubleEvent,3,6
Nieminen,AceEvent,3,9
Gaudio,WinEvent,3,128
Gaudio,ErrorEvent,3,150
Gaudio,DoubleEvent,3,24
Gaudio,AceEvent,3,18
Dent,WinEvent,3,96
Dent,ErrorEvent,3,97
Dent,DoubleEvent,3,33
Dent,AceEvent,3,16
Lopez,WinEvent,3,151
Lopez,ErrorEvent,3,90
Lopez,DoubleEvent,3,16
Lopez,AceEvent,3,62
Beck,WinEvent,3,133
Beck,ErrorEvent,3,133
Beck,DoubleEvent,3,27
Beck,AceEvent,3,35
Robredo,WinEvent,3,118
Robredo,ErrorEvent,3,129
Robredo,DoubleEvent,3,16
Robredo,AceEvent,3,24
Ancic,WinEvent,3,86
Ancic,ErrorEvent,3,87
Ancic,DoubleEvent,3,10
Ancic,AceEvent,3,28
Verdasco,WinEvent,2,73
Verdasco,ErrorEvent,2,79
Verdasco,DoubleEvent,2,8
Verdasco,AceEvent,2,7
Pavel,WinEvent,2,71
Pavel,ErrorEvent,2,56
Pavel,DoubleEvent,2,7
Pavel,AceEvent,2,14
Massu,WinEvent,2,50
Massu,ErrorEvent,2,52
Massu,DoubleEvent,2,8
Massu,AceEvent,2,9
Healey,WinEvent,2,67
Healey,ErrorEvent,2,64
Healey,DoubleEvent,2,13
Healey,AceEvent,2,19
Grosjean,WinEvent,2,71
Grosjean,ErrorEvent,2,70
Grosjean,DoubleEvent,2,8
Grosjean,AceEvent,2,14
Carraz,WinEvent,2,125
Carraz,ErrorEvent,2,97
Carraz,DoubleEvent,2,15
Carraz,AceEvent,2,38
Ventura,WinEvent,2,102
Ventura,ErrorEvent,2,108
Ventura,DoubleEvent,2,12
Ventura,AceEvent,2,18
Hernych,WinEvent,2,82
Hernych,ErrorEvent,2,81
Hernych,DoubleEvent,2,5
Hernych,AceEvent,2,5
Rochus,WinEvent,2,48
Rochus,ErrorEvent,2,49
Rochus,DoubleEvent,2,2
Rochus,AceEvent,2,7
Mello,WinEvent,2,85
Mello,ErrorEvent,2,76
Mello,DoubleEvent,2,9
Mello,AceEvent,2,13
Zabaleta,WinEvent,2,75
Zabaleta,ErrorEvent,2,93
Zabaleta,DoubleEvent,2,12
Zabaleta,AceEvent,2,10
Hanescu,WinEvent,2,49
Hanescu,ErrorEvent,2,39
Hanescu,DoubleEvent,2,1
Hanescu,AceEvent,2,14
Youzhny,WinEvent,2,80
Youzhny,ErrorEvent,2,82
Youzhny,DoubleEvent,2,5
Youzhny,AceEvent,2,10
Andreev,WinEvent,2,45
Andreev,ErrorEvent,2,52
Andreev,DoubleEvent,2,9
Andreev,AceEvent,2,10
Blake,WinEvent,2,60
Blake,ErrorEvent,2,67
Blake,DoubleEvent,2,12
Blake,AceEvent,2,14
Rusedski,WinEvent,2,82
Rusedski,ErrorEvent,2,55
Rusedski,DoubleEvent,2,13
Rusedski,AceEvent,2,26
Wessels,WinEvent,2,57
Wessels,ErrorEvent,2,33
Wessels,DoubleEvent,2,3
Wessels,AceEvent,2,14
Haas,WinEvent,2,77
Haas,ErrorEvent,2,89
Haas,DoubleEvent,2,9
Haas,AceEvent,2,23
Garcia-Lopez,WinEvent,2,63
Garcia-Lopez,ErrorEvent,2,88
Garcia-Lopez,DoubleEvent,2,9
Garcia-Lopez,AceEvent,2,16
Tabara,WinEvent,2,62
Tabara,ErrorEvent,2,81
Tabara,DoubleEvent,2,20
Tabara,AceEvent,2,16
Sargsian,WinEvent,2,84
Sargsian,ErrorEvent,2,103
Sargsian,DoubleEvent,2,13
Sargsian,AceEvent,2,14
Suzuki,WinEvent,2,63
Suzuki,ErrorEvent,2,24
Suzuki,DoubleEvent,2,4
Suzuki,AceEvent,2,17
Fish,WinEvent,2,107
Fish,ErrorEvent,2,152
Fish,DoubleEvent,2,14
Fish,AceEvent,2,36
Phau,WinEvent,2,57
Phau,ErrorEvent,2,55
Phau,DoubleEvent,2,9
Phau,AceEvent,2,8
Calleri,WinEvent,2,128
Calleri,ErrorEvent,2,99
Calleri,DoubleEvent,2,16
Calleri,AceEvent,2,30
Tipsarevic,WinEvent,2,72
Tipsarevic,ErrorEvent,2,102
Tipsarevic,DoubleEvent,2,10
Tipsarevic,AceEvent,2,23
Schuettler,WinEvent,2,61
Schuettler,ErrorEvent,2,73
Schuettler,DoubleEvent,2,10
Schuettler,AceEvent,2,12
Ulihrach,WinEvent,2,57
Ulihrach,ErrorEvent,2,26
Ulihrach,DoubleEvent,2,8
Ulihrach,AceEvent,2,8
Monfils,WinEvent,2,69
Monfils,ErrorEvent,2,89
Monfils,DoubleEvent,2,12
Monfils,AceEvent,2,18
Srichaphan,WinEvent,2,72
Srichaphan,ErrorEvent,2,99
Srichaphan,DoubleEvent,2,6
Srichaphan,AceEvent,2,14
Zib,WinEvent,2,38
Zib,ErrorEvent,2,63
Zib,DoubleEvent,2,4
Zib,AceEvent,2,7
Ljubicic,WinEvent,2,82
Ljubicic,ErrorEvent,2,65
Ljubicic,DoubleEvent,2,3
Ljubicic,AceEvent,2,34
Gemerden,WinEvent,1,35
Gemerden,ErrorEvent,1,49
Gemerden,DoubleEvent,1,2
Gemerden,AceEvent,1,4
Almagro,WinEvent,1,58
Almagro,ErrorEvent,1,62
Almagro,DoubleEvent,1,3
Almagro,AceEvent,1,16
Carlsen,WinEvent,1,19
Carlsen,ErrorEvent,1,43
Carlsen,DoubleEvent,1,9
Carlsen,AceEvent,1,4
Ferrer,WinEvent,1,38
Ferrer,ErrorEvent,1,61
Ferrer,DoubleEvent,1,4
Ferrer,AceEvent,1,4
Volandri,WinEvent,1,43
Volandri,ErrorEvent,1,37
Volandri,DoubleEvent,1,7
Volandri,AceEvent,1,1
Burgsmuller,WinEvent,1,14
Burgsmuller,ErrorEvent,1,31
Burgsmuller,DoubleEvent,1,1
Burgsmuller,AceEvent,1,4
Acasuso,WinEvent,1,50
Acasuso,ErrorEvent,1,41
Acasuso,DoubleEvent,1,4
Acasuso,AceEvent,1,13
Clement,WinEvent,1,15
Clement,ErrorEvent,1,32
Clement,DoubleEvent,1,1
Clement,AceEvent,1,2
Calatrava,WinEvent,1,31
Calatrava,ErrorEvent,1,33
Calatrava,DoubleEvent,1,5
Calatrava,AceEvent,1,6
Saretta,WinEvent,1,24
Saretta,ErrorEvent,1,50
Saretta,DoubleEvent,1,4
Saretta,AceEvent,1,4
Benneteau,WinEvent,1,8
Benneteau,ErrorEvent,1,34
Benneteau,DoubleEvent,1,6
Benneteau,AceEvent,1,2
Arthurs,WinEvent,1,59
Arthurs,ErrorEvent,1,42
Arthurs,DoubleEvent,1,7
Arthurs,AceEvent,1,15
Kimmich,WinEvent,1,27
Kimmich,ErrorEvent,1,23
Kimmich,DoubleEvent,1,3
Kimmich,AceEvent,1,9
Marach,WinEvent,1,53
Marach,ErrorEvent,1,70
Marach,DoubleEvent,1,7
Marach,AceEvent,1,8
Haehnel,WinEvent,1,19
Haehnel,ErrorEvent,1,27
Haehnel,DoubleEvent,1,4
Haehnel,AceEvent,1,4
Bjorkman,WinEvent,1,48
Bjorkman,ErrorEvent,1,36
Bjorkman,DoubleEvent,1,8
Bjorkman,AceEvent,1,1
Karanusic,WinEvent,1,15
Karanusic,ErrorEvent,1,24
Karanusic,DoubleEvent,1,1
Karanusic,AceEvent,1,3
Martin,WinEvent,1,44
Martin,ErrorEvent,1,45
Martin,DoubleEvent,1,7
Martin,AceEvent,1,2
Muller,WinEvent,1,19
Muller,ErrorEvent,1,35
Muller,DoubleEvent,1,4
Muller,AceEvent,1,6
Sluiter,WinEvent,1,3
Sluiter,ErrorEvent,1,9
Sluiter,DoubleEvent,1,1
Sluiter,AceEvent,1,2
Labadze,WinEvent,1,22
Labadze,ErrorEvent,1,38
Labadze,DoubleEvent,1,7
Labadze,AceEvent,1,5
Berdych,WinEvent,1,19
Berdych,ErrorEvent,1,44
Berdych,DoubleEvent,1,3
Berdych,AceEvent,1,4
Saulnier,WinEvent,1,31
Saulnier,ErrorEvent,1,35
Saulnier,DoubleEvent,1,4
Saulnier,AceEvent,1,2
Llodra,WinEvent,1,26
Llodra,ErrorEvent,1,29
Llodra,DoubleEvent,1,5
Llodra,AceEvent,1,4
Mantilla,WinEvent,1,16
Mantilla,ErrorEvent,1,29
Mantilla,DoubleEvent,1,9
Mantilla,AceEvent,1,2
Guccione,WinEvent,1,61
Guccione,ErrorEvent,1,32
Guccione,DoubleEvent,1,8
Guccione,AceEvent,1,16
Dupuis,WinEvent,1,54
Dupuis,ErrorEvent,1,62
Dupuis,DoubleEvent,1,8
Dupuis,AceEvent,1,11
Mathieu,WinEvent,1,50
Mathieu,ErrorEvent,1,44
Mathieu,DoubleEvent,1,9
Mathieu,AceEvent,1,9
Spadea,WinEvent,1,34
Spadea,ErrorEvent,1,37
Spadea,DoubleEvent,1,5
Spadea,AceEvent,1,3
Mutis,WinEvent,1,27
Mutis,ErrorEvent,1,34
Mutis,DoubleEvent,1,1
Mutis,AceEvent,1,6
Mayer,WinEvent,1,13
Mayer,ErrorEvent,1,27
Mayer,DoubleEvent,1,4
Mayer,AceEvent,1,2
Montanes,WinEvent,1,20
Montanes,ErrorEvent,1,41
Montanes,DoubleEvent,1,3
Montanes,AceEvent,1,8
Soderling,WinEvent,1,8
Soderling,ErrorEvent,1,27
Soderling,DoubleEvent,1,2
Soderling,AceEvent,1,3
Gambill,WinEvent,1,33
Gambill,ErrorEvent,1,14
Gambill,DoubleEvent,1,2
Gambill,AceEvent,1,10
Wang,WinEvent,1,36
Wang,ErrorEvent,1,65
Wang,DoubleEvent,1,5
Wang,AceEvent,1,5
Baccanello,WinEvent,1,43
Baccanello,ErrorEvent,1,31
Baccanello,DoubleEvent,1,9
Baccanello,AceEvent,1,14
Luczak,WinEvent,1,51
Luczak,ErrorEvent,1,61
Luczak,DoubleEvent,1,8
Luczak,AceEvent,1,8
Kiefer,WinEvent,1,62
Kiefer,ErrorEvent,1,64
Kiefer,DoubleEvent,1,8
Kiefer,AceEvent,1,16
Sanchez-Munoz,WinEvent,1,38
Sanchez-Munoz,ErrorEvent,1,47
Sanchez-Munoz,DoubleEvent,1,3
Sanchez-Munoz,AceEvent,1,7
Lee,WinEvent,1,43
Lee,ErrorEvent,1,50
Lee,DoubleEvent,1,3
Lee,AceEvent,1,8
Lu,WinEvent,1,23
Lu,ErrorEvent,1,28
Lu,DoubleEvent,1,6
Lu,AceEvent,1,5
Gimelstob,WinEvent,1,27
Gimelstob,ErrorEvent,1,39
Gimelstob,DoubleEvent,1,10
Gimelstob,AceEvent,1,10
Djokovic,WinEvent,1,4
Djokovic,ErrorEvent,1,30
Djokovic,DoubleEvent,1,5
Djokovic,AceEvent,1,1
Karlovic,WinEvent,1,55
Karlovic,ErrorEvent,1,41
Karlovic,DoubleEvent,1,7
Karlovic,AceEvent,1,26
Patience,WinEvent,1,28
Patience,ErrorEvent,1,50
Patience,DoubleEvent,1,3
Patience,AceEvent,1,2
Ginepri,WinEvent,1,31
Ginepri,ErrorEvent,1,28
Ginepri,DoubleEvent,1,3
Ginepri,AceEvent,1,3
Enqvist,WinEvent,1,26
Enqvist,ErrorEvent,1,49
Enqvist,DoubleEvent,1,7
Enqvist,AceEvent,1,7
Starace,WinEvent,1,31
Starace,ErrorEvent,1,41
Starace,DoubleEvent,1,2
Starace,AceEvent,1,7
Mirnyi,WinEvent,1,53
Mirnyi,ErrorEvent,1,44
Mirnyi,DoubleEvent,1,4
Mirnyi,AceEvent,1,16
Serra,WinEvent,1,22
Serra,ErrorEvent,1,19
Serra,DoubleEvent,1,5
Serra,AceEvent,1,3
Sanguinetti,WinEvent,1,24
Sanguinetti,ErrorEvent,1,41
Sanguinetti,DoubleEvent,1,2
Sanguinetti,AceEvent,1,5
Bracciali,WinEvent,1,47
Bracciali,ErrorEvent,1,62
Bracciali,DoubleEvent,1,6
Bracciali,AceEvent,1,12
Hernandez,WinEvent,1,10
Hernandez,ErrorEvent,1,32
Hernandez,DoubleEvent,1,6
Hernandez,AceEvent,1,0
Draper,WinEvent,1,25
Draper,ErrorEvent,1,36
Draper,DoubleEvent,1,3
Draper,AceEvent,1,5
Costa,WinEvent,1,20
Costa,ErrorEvent,1,46
Costa,DoubleEvent,1,3
Costa,AceEvent,1,2
Horna,WinEvent,1,21
Horna,ErrorEvent,1,27
Horna,DoubleEvent,1,4
Horna,AceEvent,1,6
Malisse,WinEvent,1,29
Malisse,ErrorEvent,1,35
Malisse,DoubleEvent,1,1
Malisse,AceEvent,1,10
Monaco,WinEvent,1,33
Monaco,ErrorEvent,1,46
Monaco,DoubleEvent,1,2
Monaco,AceEvent,1,6
Santoro,WinEvent,1,9
Santoro,ErrorEvent,1,20
Santoro,DoubleEvent,1,2
Santoro,AceEvent,1,1
Luzzi,WinEvent,1,41
Luzzi,ErrorEvent,1,44
Luzzi,DoubleEvent,1,10
Luzzi,AceEvent,1,6
Moya,WinEvent,1,31
Moya,ErrorEvent,1,49
Moya,DoubleEvent,1,4
Moya,AceEvent,1,6
Reid,WinEvent,1,11
Reid,ErrorEvent,1,38
Reid,DoubleEvent,1,3
Reid,AceEvent,1,3
Schalken,WinEvent,1,16
Schalken,ErrorEvent,1,23
Schalken,DoubleEvent,1,3
Schalken,AceEvent,1,7
Kindlmann,WinEvent,1,21
Kindlmann,ErrorEvent,1,33
Kindlmann,DoubleEvent,1,5
Kindlmann,AceEvent,1,6
