player_name,type,matches,events
Dodig,AceEvent,2,18
Kunitsyn,WinEvent,2,31
Kunitsyn,ErrorEvent,2,33
Kunitsyn,DoubleEvent,2,1
Kunitsyn,AceEvent,2,12
Monaco,WinEvent,2,68
Monaco,ErrorEvent,2,80
Monaco,DoubleEvent,2,3
Monaco,AceEvent,2,7
Dimitrov,WinEvent,2,23
Dimitrov,ErrorEvent,2,27
Dimitrov,DoubleEvent,2,8
Dimitrov,AceEvent,2,4
Gil,WinEvent,2,34
Gil,ErrorEvent,2,40
Gil,DoubleEvent,2,3
Gil,AceEvent,2,4
Fish,WinEvent,2,116
Fish,ErrorEvent,2,101
Fish,DoubleEvent,2,8
Fish,AceEvent,2,25
Kubot,WinEvent,2,106
Kubot,ErrorEvent,2,83
Kubot,DoubleEvent,2,16
Kubot,AceEvent,2,12
Montanes,WinEvent,2,0
Montanes,ErrorEvent,2,0
Montanes,DoubleEvent,2,6
Montanes,AceEvent,2,6
Simon,WinEvent,2,91
Simon,ErrorEvent,2,75
Simon,DoubleEvent,2,7
Simon,AceEvent,2,15
Daniel,WinEvent,1,0
Daniel,ErrorEvent,1,18
Daniel,DoubleEvent,1,0
Daniel,AceEvent,1,0
Gimeno-Traver,WinEvent,1,0
Gimeno-Traver,ErrorEvent,1,0
Gimeno-Traver,DoubleEvent,1,2
Gimeno-Traver,AceEvent,1,10
Chardy,WinEvent,1,33
Chardy,ErrorEvent,1,56
Chardy,DoubleEvent,1,7
Chardy,AceEvent,1,12
Falla,WinEvent,1,0
Falla,ErrorEvent,1,0
Falla,DoubleEvent,1,3
Falla,AceEvent,1,6
Serra,WinEvent,1,27
Serra,ErrorEvent,1,21
Serra,DoubleEvent,1,5
Serra,AceEvent,1,4
Gremelmayr,WinEvent,1,0
Gremelmayr,ErrorEvent,1,0
Gremelmayr,DoubleEvent,1,1
Gremelmayr,AceEvent,1,5
Machado,WinEvent,1,0
Machado,ErrorEvent,1,0
Machado,DoubleEvent,1,5
Machado,AceEvent,1,9
Young,WinEvent,1,11
Young,ErrorEvent,1,25
Young,DoubleEvent,1,3
Young,AceEvent,1,1
Ilhan,WinEvent,1,0
Ilhan,ErrorEvent,1,0
Ilhan,DoubleEvent,1,5
Ilhan,AceEvent,1,10
Anderson,WinEvent,1,0
Anderson,ErrorEvent,1,0
Anderson,DoubleEvent,1,2
Anderson,AceEvent,1,23
Phau,WinEvent,1,0
Phau,ErrorEvent,1,0
Phau,DoubleEvent,1,3
Phau,AceEvent,1,5
Chela,WinEvent,1,22
Chela,ErrorEvent,1,20
Chela,DoubleEvent,1,5
Chela,AceEvent,1,3
Hewitt,WinEvent,1,53
Hewitt,ErrorEvent,1,62
Hewitt,DoubleEvent,1,5
Hewitt,AceEvent,1,10
Matosevic,WinEvent,1,22
Matosevic,ErrorEvent,1,44
Matosevic,DoubleEvent,1,4
Matosevic,AceEvent,1,5
Ebden,WinEvent,1,52
Ebden,ErrorEvent,1,76
Ebden,DoubleEvent,1,2
Ebden,AceEvent,1,12
Nieminen,WinEvent,1,30
Nieminen,ErrorEvent,1,45
Nieminen,DoubleEvent,1,0
Nieminen,AceEvent,1,5
Starace,WinEvent,1,20
Starace,ErrorEvent,1,27
Starace,DoubleEvent,1,2
Starace,AceEvent,1,4
Stadler,WinEvent,1,0
Stadler,ErrorEvent,1,0
Stadler,DoubleEvent,1,1
Stadler,AceEvent,1,3
Istomin,WinEvent,1,0
Istomin,ErrorEvent,1,0
Istomin,DoubleEvent,1,3
Istomin,AceEvent,1,2
Mello,WinEvent,1,0
Mello,ErrorEvent,1,0
Mello,DoubleEvent,1,4
Mello,AceEvent,1,4
Gulbis,WinEvent,1,0
Gulbis,ErrorEvent,1,0
Gulbis,DoubleEvent,1,6
Gulbis,AceEvent,1,12
Kukushkin,WinEvent,1,0
Kukushkin,ErrorEvent,1,0
Kukushkin,DoubleEvent,1,5
Kukushkin,AceEvent,1,1
Clement,WinEvent,1,0
Clement,ErrorEvent,1,0
Clement,DoubleEvent,1,8
Clement,AceEvent,1,5
Petzschner,WinEvent,1,57
Petzschner,ErrorEvent,1,48
Petzschner,DoubleEvent,1,7
Petzschner,AceEvent,1,14
Millot,WinEvent,1,0
Millot,ErrorEvent,1,0
Millot,DoubleEvent,1,3
Millot,AceEvent,1,5
Ball,WinEvent,1,63
Ball,ErrorEvent,1,59
Ball,DoubleEvent,1,11
Ball,AceEvent,1,24
Sela,WinEvent,1,25
Sela,ErrorEvent,1,27
Sela,DoubleEvent,1,1
Sela,AceEvent,1,4
Zemlja,WinEvent,1,42
Zemlja,ErrorEvent,1,68
Zemlja,DoubleEvent,1,5
Zemlja,AceEvent,1,8
Berrer,WinEvent,1,0
Berrer,ErrorEvent,1,0
Berrer,DoubleEvent,1,4
Berrer,AceEvent,1,16
Mayer,WinEvent,1,0
Mayer,ErrorEvent,1,0
Mayer,DoubleEvent,1,5
Mayer,AceEvent,1,2
Ramirez-Hidalgo,WinEvent,1,0
Ramirez-Hidalgo,ErrorEvent,1,0
Ramirez-Hidalgo,DoubleEvent,1,5
Ramirez-Hidalgo,AceEvent,1,1
Beck,WinEvent,1,23
Beck,ErrorEvent,1,43
Beck,DoubleEvent,1,6
Beck,AceEvent,1,5
Crugnola,WinEvent,1,19
Crugnola,ErrorEvent,1,31
Crugnola,DoubleEvent,1,9
Crugnola,AceEvent,1,0
Kamke,WinEvent,1,0
Kamke,ErrorEvent,1,0
Kamke,DoubleEvent,1,7
Kamke,AceEvent,1,6
Harrison,WinEvent,1,0
Harrison,ErrorEvent,1,0
Harrison,DoubleEvent,1,2
Harrison,AceEvent,1,9
Dancevic,WinEvent,1,24
Dancevic,ErrorEvent,1,29
Dancevic,DoubleEvent,1,0
Dancevic,AceEvent,1,2
Davydenko,WinEvent,1,0
Davydenko,ErrorEvent,1,0
Davydenko,DoubleEvent,1,6
Davydenko,AceEvent,1,4
Fognini,WinEvent,1,34
Fognini,ErrorEvent,1,64
Fognini,DoubleEvent,1,5
Fognini,AceEvent,1,3
Zverev,WinEvent,1,0
Zverev,ErrorEvent,1,0
Zverev,DoubleEvent,1,6
Zverev,AceEvent,1,7
Schuettler,WinEvent,1,27
Schuettler,ErrorEvent,1,35
Schuettler,DoubleEvent,1,5
Schuettler,AceEvent,1,5
Robert,WinEvent,1,0
Robert,ErrorEvent,1,0
Robert,DoubleEvent,1,5
Robert,AceEvent,1,7
Volandri,WinEvent,1,0
Volandri,ErrorEvent,1,0
Volandri,DoubleEvent,1,8
Volandri,AceEvent,1,0
Cipolla,WinEvent,1,0
Cipolla,ErrorEvent,1,0
Cipolla,DoubleEvent,1,4
Cipolla,AceEvent,1,2
Luczak,WinEvent,1,34
Luczak,ErrorEvent,1,31
Luczak,DoubleEvent,1,2
Luczak,AceEvent,1,8
Tursunov,WinEvent,1,0
Tursunov,ErrorEvent,1,0
Tursunov,DoubleEvent,1,4
Tursunov,AceEvent,1,8
Dabul,WinEvent,1,0
Dabul,ErrorEvent,1,0
Dabul,DoubleEvent,1,0
Dabul,AceEvent,1,1
Karlovic,WinEvent,1,0
Karlovic,ErrorEvent,1,0
Karlovic,DoubleEvent,1,6
Karlovic,AceEvent,1,48
Granollers,WinEvent,1,15
Granollers,ErrorEvent,1,26
Granollers,DoubleEvent,1,3
Granollers,AceEvent,1,3
Hajek,WinEvent,1,18
Hajek,ErrorEvent,1,37
Hajek,DoubleEvent,1,3
Hajek,AceEvent,1,2
Przysiezny,WinEvent,1,0
Przysiezny,ErrorEvent,1,0
Przysiezny,DoubleEvent,1,7
Przysiezny,AceEvent,1,16
Berlocq,WinEvent,1,0
Berlocq,ErrorEvent,1,0
Berlocq,DoubleEvent,1,3
Berlocq,AceEvent,1,4
Greul,WinEvent,1,37
Greul,ErrorEvent,1,70
Greul,DoubleEvent,1,7
Greul,AceEvent,1,3
Gabashvili,WinEvent,1,36
Gabashvili,ErrorEvent,1,52
Gabashvili,DoubleEvent,1,4
Gabashvili,AceEvent,1,6
Golubev,WinEvent,1,0
Golubev,ErrorEvent,1,0
Golubev,DoubleEvent,1,2
Golubev,AceEvent,1,2
Cuevas,WinEvent,1,0
Cuevas,ErrorEvent,1,0
Cuevas,DoubleEvent,1,7
Cuevas,AceEvent,1,20
Bakker,WinEvent,1,57
Bakker,ErrorEvent,1,71
Bakker,DoubleEvent,1,5
Bakker,AceEvent,1,14
Hanescu,WinEvent,1,52
Hanescu,ErrorEvent,1,42
Hanescu,DoubleEvent,1,1
Hanescu,AceEvent,1,10
Devvarman,WinEvent,1,0
Devvarman,ErrorEvent,1,0
Devvarman,DoubleEvent,1,2
Devvarman,AceEvent,1,6
Brands,WinEvent,1,0
Brands,ErrorEvent,1,0
Brands,DoubleEvent,1,3
Brands,AceEvent,1,5
Querrey,WinEvent,1,51
Querrey,ErrorEvent,1,25
Querrey,DoubleEvent,1,4
Querrey,AceEvent,1,19
Brown,WinEvent,1,0
Brown,ErrorEvent,1,0
Brown,DoubleEvent,1,7
Brown,AceEvent,1,29
Andujar,WinEvent,1,0
Andujar,ErrorEvent,1,0
Andujar,DoubleEvent,1,0
Andujar,AceEvent,1,1
Lu,WinEvent,1,43
Lu,ErrorEvent,1,63
Lu,DoubleEvent,1,4
Lu,AceEvent,1,3
Lacko,WinEvent,1,11
Lacko,ErrorEvent,1,27
Lacko,DoubleEvent,1,1
Lacko,AceEvent,1,3
